,time,id,icij_sar_id,originator_bank,filer_org_name,beneficiary_bank,Transaction_amount_BTC,Transaction_amount_USD,Price,Sender,Receiver,Hash,originator_bank_country,beneficiary_bank_country,number_transactions,amount_transactions
66283,2016-03-17,231032,3124,Jpmc,JP Morgan Chase & Co.,Wells Fargo Na,10000.0,4178074.736842104,417.8074736842104,"37k8Gh2LaiMns15gdQgdXfWzYAdKuT7PmY
3ASk6Co5ddxVNnFKJAjs32GF2q8uGgtJi1
3P3LXtymthf9Z38CqTsBPu8FYDzE6xDhn4
3MyCd2bbU9AJEbha74r4dqPdVWxZQccyeu
3NRG5vAUPK5Ls8qpNHfPkpec7wMDjfAeZJ
37EW6TQurxnd6Vpj5hEe4ky1waMWVHcyr5
33VTEMkJsdFeuBenfthgzUtzwHMv6MUNzg
3PJzDQ3mUAjQYRDoPwEkKzKoMsFYNj31TD
3Q866RTQSwr2pNWdiK4ij45iwZf4qtNQsb
38LqYWswpWLPG328uEt7jt2C49N4D92LAB
3KuiGqmsFjbZUcMSpQVJqyd2GZS5pGbpeo
35Jmegis8yQKsD4aLBeZ4MCNPP1Yzm375z
381jKm6BAqXFsr7dqzZdvfKK8kXuzUCU8t
3FmkNPEEnPBb9sUnuo2x4JN4pJhY1Bk9Pa
39knnFutvgxTmF8LDBAtbnDB1TeCpQmt3S
35KMhJ4oVkcKKygw9jo3r3F7JWXsmQDxFZ
3MX7HAMXDXQgaccFWdFkXcgs4kh7DEk85m
32NDnsg8ptpo2YJUzyYpxVtLYATohbKw9d
37SSVEMn6LSEASj4eJhzcNoHp8XoskvGuM
34nELp8N2S3giEcV7bVXVwwR8yoLEva7fi
3KsEiMe7vGRLD9jiDhwummgnFaXKEyVKBJ
38rTQcBS7HiydwBMcfoxTjShX7uKoTdXak
36SE5NyBNo3LWu1MjFSR92vWYHKj31M5kn",34CEB12rZ24enWqcqw2SBKcKdcVPnCvXLA,c7a655c919f6e6cc15c03f1dcf945bc09e278f3fe21669ffa26819c27582b205,United States,United States,1.0,5369843.0
66288,2016-03-17,232130,3328,VP Bank AG,China Investment Corporation,HSBC Trinkaus Und Burkhardt AG,10000.0,4178074.736842104,417.8074736842104,"37k8Gh2LaiMns15gdQgdXfWzYAdKuT7PmY
3ASk6Co5ddxVNnFKJAjs32GF2q8uGgtJi1
3P3LXtymthf9Z38CqTsBPu8FYDzE6xDhn4
3MyCd2bbU9AJEbha74r4dqPdVWxZQccyeu
3NRG5vAUPK5Ls8qpNHfPkpec7wMDjfAeZJ
37EW6TQurxnd6Vpj5hEe4ky1waMWVHcyr5
33VTEMkJsdFeuBenfthgzUtzwHMv6MUNzg
3PJzDQ3mUAjQYRDoPwEkKzKoMsFYNj31TD
3Q866RTQSwr2pNWdiK4ij45iwZf4qtNQsb
38LqYWswpWLPG328uEt7jt2C49N4D92LAB
3KuiGqmsFjbZUcMSpQVJqyd2GZS5pGbpeo
35Jmegis8yQKsD4aLBeZ4MCNPP1Yzm375z
381jKm6BAqXFsr7dqzZdvfKK8kXuzUCU8t
3FmkNPEEnPBb9sUnuo2x4JN4pJhY1Bk9Pa
39knnFutvgxTmF8LDBAtbnDB1TeCpQmt3S
35KMhJ4oVkcKKygw9jo3r3F7JWXsmQDxFZ
3MX7HAMXDXQgaccFWdFkXcgs4kh7DEk85m
32NDnsg8ptpo2YJUzyYpxVtLYATohbKw9d
37SSVEMn6LSEASj4eJhzcNoHp8XoskvGuM
34nELp8N2S3giEcV7bVXVwwR8yoLEva7fi
3KsEiMe7vGRLD9jiDhwummgnFaXKEyVKBJ
38rTQcBS7HiydwBMcfoxTjShX7uKoTdXak
36SE5NyBNo3LWu1MjFSR92vWYHKj31M5kn",34CEB12rZ24enWqcqw2SBKcKdcVPnCvXLA,c7a655c919f6e6cc15c03f1dcf945bc09e278f3fe21669ffa26819c27582b205,Liechtenstein,Germany,1.0,8047.26
66293,2015-10-05,230127,2281,Far Eastern Bank,The Bank of New York Mellon Corp.,Bancodel Pichincha,5314.53255519,1267836.215,238.56025,1MyybDRYMN9TdNnbp41LUB7qF5SdHBTbMv,14wYBiMP1VfQJaLENcrwoAnB1oL6HTB6qV,e2acd47e006925558f4c22797afad82925f0c947dce3e750f0b2bddc5be8606a,Russia,Ecuador,1.0,5000.0
66295,2015-10-05,230128,2281,Far Eastern Bank,The Bank of New York Mellon Corp.,Banco Del Pichincha,5314.53255519,1267836.215,238.56025,1MyybDRYMN9TdNnbp41LUB7qF5SdHBTbMv,14wYBiMP1VfQJaLENcrwoAnB1oL6HTB6qV,e2acd47e006925558f4c22797afad82925f0c947dce3e750f0b2bddc5be8606a,Russia,Ecuador,2.0,4000.0
66297,2015-10-05,234300,4293,HSBC Singapore General Account,The Bank of New York Mellon Corp.,DBS Bank Ltd,5314.53255519,1267836.215,238.56025,1MyybDRYMN9TdNnbp41LUB7qF5SdHBTbMv,14wYBiMP1VfQJaLENcrwoAnB1oL6HTB6qV,e2acd47e006925558f4c22797afad82925f0c947dce3e750f0b2bddc5be8606a,Singapore,Singapore,3.0,5870272.71
66299,2015-10-05,235965,2470,Natsinvestprombank,The Bank of New York Mellon Corp.,SEB Bank,5314.53255519,1267836.215,238.56025,1MyybDRYMN9TdNnbp41LUB7qF5SdHBTbMv,14wYBiMP1VfQJaLENcrwoAnB1oL6HTB6qV,e2acd47e006925558f4c22797afad82925f0c947dce3e750f0b2bddc5be8606a,Russia,Estonia,11.0,927170.88
66301,2015-10-05,240126,2471,AS Expobank,The Bank of New York Mellon Corp.,DBS Bank Ltd,5314.53255519,1267836.215,238.56025,1MyybDRYMN9TdNnbp41LUB7qF5SdHBTbMv,14wYBiMP1VfQJaLENcrwoAnB1oL6HTB6qV,e2acd47e006925558f4c22797afad82925f0c947dce3e750f0b2bddc5be8606a,Latvia,Singapore,8.0,1787547.7
66303,2015-10-05,240129,2471,VTB Bank,The Bank of New York Mellon Corp.,AS Expobank,5314.53255519,1267836.215,238.56025,1MyybDRYMN9TdNnbp41LUB7qF5SdHBTbMv,14wYBiMP1VfQJaLENcrwoAnB1oL6HTB6qV,e2acd47e006925558f4c22797afad82925f0c947dce3e750f0b2bddc5be8606a,Russia,Latvia,3.0,11669645.04
66305,2015-10-05,243045,3081,HSBC Hong Kong,HSBC Holdings Plc,Bank of Beirut,5314.53255519,1267836.215,238.56025,1MyybDRYMN9TdNnbp41LUB7qF5SdHBTbMv,14wYBiMP1VfQJaLENcrwoAnB1oL6HTB6qV,e2acd47e006925558f4c22797afad82925f0c947dce3e750f0b2bddc5be8606a,Hong Kong,United Kingdom,1.0,50000.0
66307,2015-09-28,230129,2281,Far Eastern Bank,The Bank of New York Mellon Corp.,Banco Internacional S.A.,15048.63043726,3561388.600986,236.65865248226947,"3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw
3EcHc19PHEqQhAfsnmVAkkyRxruMAHuUWQ
35zepiFHVAwf6gkjH2WDiWwAm62jN9KrsA
39pE7zKSQo5H5dzz656gAUDiSFe6hE1a7H",34PLFWdRW22dApeECWaenXs96rkApjeAS2,66fb23a4b3885f0aef25d010776aeb14bf951d744e6fc2ceaa2af9f60c6da406,Russia,Ecuador,13.0,65000.0
66311,2015-05-21,230253,2649,Perviy Klientskiy Bank,Deutsche Bank AG,Tallinn Business Bank,4361.65587599,1025398.6506899999,235.09389090909093,1NUjs1NiPSvuXwEF1Rc1wkuyEvsPM3HUZj,1LFmAsB8pxsoibc5t715X5ddZJmQ9VvxRm,aecb52c43f532d95aff3302f715c109e164d127c22ba6db7195b13ae867f3faf,Russia,Estonia,5.0,5781800.0
66314,2015-05-21,237760,4348,Standard Chartered Bank,The Bank of New York Mellon Corp.,Banque De Commerce Et De Placements SA,4361.65587599,1025398.6506899999,235.09389090909093,1NUjs1NiPSvuXwEF1Rc1wkuyEvsPM3HUZj,1LFmAsB8pxsoibc5t715X5ddZJmQ9VvxRm,aecb52c43f532d95aff3302f715c109e164d127c22ba6db7195b13ae867f3faf,United Kingdom,Switzerland,1.0,4000000.0
66317,2016-01-01,230306,2788,Firstbank Puerto Rico,First Bancorp (Puerto Rico),"Firstbank Puerto Rico,",2365.52764492,1023941.20201,432.859537366548,15SYTpRSzcMC8KvY9a3TjGMXPSnt4kTfYW,16b4GwRLX1sbxR7QguN5ciypYQq8wjCmN6,c79d4aa096e1c87f1e51263800fd06aa3aa7cd1c1b9e5db26ea50f9127907402,United States,United States,1.0,25000.0
66336,2015-04-07,230951,3749,Primorye Bank,The Bank of New York Mellon Corp.,Bank of Communications,4000.0,1018747.0383275263,254.68675958188157,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,00b0589c698175051568a47f5a99cf8e4a65f7e4cacb1bf73122cb33291cf4c1,Russia,China,2.0,24800.0
66337,2015-04-07,236322,2463,Regionala Investiciju Banka,The Bank of New York Mellon Corp.,PJSC Credit Europe Bank,4000.0,1018747.0383275263,254.68675958188157,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,00b0589c698175051568a47f5a99cf8e4a65f7e4cacb1bf73122cb33291cf4c1,Latvia,Ukraine,5.0,1488064.71
66338,2015-04-07,239555,2864,AS Expobank,The Bank of New York Mellon Corp.,Credit Suisse AG,4000.0,1018747.0383275263,254.68675958188157,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,00b0589c698175051568a47f5a99cf8e4a65f7e4cacb1bf73122cb33291cf4c1,Latvia,Switzerland,4.0,662000.0
66339,2015-04-07,242160,2231,Barclays Bank Plc,The Bank of New York Mellon Corp.,Citibank N.A.,4000.0,1018747.0383275263,254.68675958188157,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,00b0589c698175051568a47f5a99cf8e4a65f7e4cacb1bf73122cb33291cf4c1,United Kingdom,United Kingdom,5.0,1335495.79
66340,2015-07-13,230953,3749,Bank of Communications,The Bank of New York Mellon Corp.,Agricultural Bank of China,4885.3428,1450438.1,296.8958596491228,1CB8dw8qdcs24d3iXgwSYKTyceiYnzmAAn,133bpygUeWesABJ9J536H6FmWJxdfgW6hj,f281ab95f5bb8db01301afff705f75a51846e923788c16bdd63132b643c27ddf,China,China,1.0,65030.0
66347,2015-07-13,235657,4264,Taishin International Bank,The Bank of New York Mellon Corp.,Shanghai Commercial And Savings Bank Ltd.,4885.3428,1450438.1,296.8958596491228,1CB8dw8qdcs24d3iXgwSYKTyceiYnzmAAn,133bpygUeWesABJ9J536H6FmWJxdfgW6hj,f281ab95f5bb8db01301afff705f75a51846e923788c16bdd63132b643c27ddf,Hong Kong,Taiwan,2.0,6318300.0
66354,2015-07-13,238622,2266,Bank Julius Baer And Co. Ltd.,The Bank of New York Mellon Corp.,Credit Suisse AG,4885.3428,1450438.1,296.8958596491228,1CB8dw8qdcs24d3iXgwSYKTyceiYnzmAAn,133bpygUeWesABJ9J536H6FmWJxdfgW6hj,f281ab95f5bb8db01301afff705f75a51846e923788c16bdd63132b643c27ddf,Switzerland,Switzerland,1.0,90728502.77
66361,2015-07-21,230959,3749,Bank of Communications Co Ltd,The Bank of New York Mellon Corp.,"DBS Bank Ltd, Singapore",5000.0,1397614.03508772,279.522807017544,33vpLgKtNoHGHMpdwWsjPjyvbVxTVFPDED,3AGcNMjFf6fSxe31gH9YQZj3fSUh2UxkaB,7e254537aace7d5fe6a9753beb63d125cc22c0c9da80832d40230b78097387ae,China,Singapore,11.0,3804798.15
66363,2016-04-06,231243,3355,National Australia Bank Limited ,The Bank of New York Mellon Corp.,Macquarie Bank Limited,8633.99796489,3644231.64951,422.0792805755396,"1KFg4rCCvBsP2s3ChCUEQYK2zmHrkzBDcE
1LES6Qsx2DkpC4cU7wuxDw9wQdLFPwwYMt
1JE7vGcseTX6PuAQuyEii82UCNYVrkUwq5",3KQEMhjL2uc5RzU6JMoC8y4hRbGzyWSuCL,263f52f564b5a752b6e52a9b6aa03f6153e1c53525e2036d76acfbf7072ddae0,Australia,Australia,1.0,499975.0
66373,2016-06-21,231245,3355,National Australia Bank Limited ,The Bank of New York Mellon Corp.,Macquarie Bank Limited,1500.0,1040966.197916667,693.9774652777777,1DogAspVvQFehH22uYZfargWgZFeaZnzB5,12cgpFdJViXbwHbhrA3TuW1EGnL25Zqc3P,7590280e4e3d6d0c161406de9921acf3dc336bf8d7389e1184c09fe874d43d66,Australia,Australia,1.0,1019975.0
66516,2016-07-27,231246,3355,Australia And New Zealand Banking,The Bank of New York Mellon Corp.,Asbbank Limited,2599.27122169,1699294.19176,653.7579370629371,1Mh3hP918Kqad8PRMu9PshnkCcUesHaUDE,1B6uwCxi5Yx2Qb9tFYgHZwwqfNZ5kjy5gv,4b5d523b22973b48a02f585482916a0eb696e8e6d561723b5e41ce338d35de7d,Australia,New Zealand,2.0,196499.45
66563,2016-07-27,231250,3355,Australia And New Zealand Banking,The Bank of New York Mellon Corp.,Commonwealth Bank of Australia,2599.27122169,1699294.19176,653.7579370629371,1Mh3hP918Kqad8PRMu9PshnkCcUesHaUDE,1B6uwCxi5Yx2Qb9tFYgHZwwqfNZ5kjy5gv,4b5d523b22973b48a02f585482916a0eb696e8e6d561723b5e41ce338d35de7d,Australia,Australia,4.0,1100000.0
66610,2016-08-23,231249,3355,Australia And New Zealand Banking,The Bank of New York Mellon Corp.,Islami Bank Bangladesh Ltd,6228.21376238,3627768.7976800003,582.4733922261482,14bjWntvp6dWQ9EZdjaP8xMS7Ga9oyJFbc,13j2AMt3yHx1HhS8hLx7ZJ7PBx2ja72gBL,f0f0fa30c4d51c5ff87dd6aa5e8344fb90f5b19dd4a656e499604519964ce8f1,Australia,Bangladesh,3.0,336133.45
66629,2016-08-23,231308,3396,Deutsche Bank Trust Company Americas,JP Morgan Chase & Co.,Scotiabank And Trust Cayman Ltd,6228.21376238,3627768.7976800003,582.4733922261482,14bjWntvp6dWQ9EZdjaP8xMS7Ga9oyJFbc,13j2AMt3yHx1HhS8hLx7ZJ7PBx2ja72gBL,f0f0fa30c4d51c5ff87dd6aa5e8344fb90f5b19dd4a656e499604519964ce8f1,United States,Cayman Islands,5.0,989473.91
66648,2016-08-23,234446,2492,Norvik Banka JSC,The Bank of New York Mellon Corp.,DBS Bank Ltd,6228.21376238,3627768.7976800003,582.4733922261482,14bjWntvp6dWQ9EZdjaP8xMS7Ga9oyJFbc,13j2AMt3yHx1HhS8hLx7ZJ7PBx2ja72gBL,f0f0fa30c4d51c5ff87dd6aa5e8344fb90f5b19dd4a656e499604519964ce8f1,Latvia,Singapore,5.0,1420000.0
66667,2016-08-23,243945,2804,Alfa Bank,Deutsche Bank AG,ING Bank Netherland N V,6228.21376238,3627768.7976800003,582.4733922261482,14bjWntvp6dWQ9EZdjaP8xMS7Ga9oyJFbc,13j2AMt3yHx1HhS8hLx7ZJ7PBx2ja72gBL,f0f0fa30c4d51c5ff87dd6aa5e8344fb90f5b19dd4a656e499604519964ce8f1,Russia,Netherlands,1.0,20675000.0
66686,2015-06-15,231254,3064,Midflorida Cu,The Bank of New York Mellon Corp.,Commonwealth Bank of Australia,4654.657,1088800.0,233.9163736263736,1MXfYukCN3pNPRnVCtNpACLKxJekejfn6v,1F5rgkeGM7qTV41o7vpAPHpzXB7nrpgNmB,bf21640a8e383d21cbe5fedabc44f1fc9f279a18b8bd5781c786bf17772f0cbe,United States,Australia,1.0,2500.0
66687,2015-06-15,235497,3295,Bank of Communications,The Bank of New York Mellon Corp.,United Overseas Bank Limited,4654.657,1088800.0,233.9163736263736,1MXfYukCN3pNPRnVCtNpACLKxJekejfn6v,1F5rgkeGM7qTV41o7vpAPHpzXB7nrpgNmB,bf21640a8e383d21cbe5fedabc44f1fc9f279a18b8bd5781c786bf17772f0cbe,China,Singapore,2.0,1046936.0
66688,2015-04-27,231258,3064,Royal Bank of Canada,The Bank of New York Mellon Corp.,Commonwealth Bank of Australia Sydney,5150.0,1135283.1666666665,220.44333333333327,19LAgHpiNKUemsndrtxNAiuaH2986zZ538,1BgoAhT6JnJEjQcjxgvxtFfh3jmGArLqiu,d6c6cfe87fd52df4fad931eb8892ca1c6a24a05e6c52d29741ea3b3ae842e391,Canada,Australia,1.0,6010.0
66689,2015-04-27,235294,3085,Rcbc,The Bank of New York Mellon Corp.,SCSB Savings Bank,5150.0,1135283.1666666665,220.44333333333327,19LAgHpiNKUemsndrtxNAiuaH2986zZ538,1BgoAhT6JnJEjQcjxgvxtFfh3jmGArLqiu,d6c6cfe87fd52df4fad931eb8892ca1c6a24a05e6c52d29741ea3b3ae842e391,Philippines,Taiwan,52.0,16120481.0
66690,2015-05-06,231260,3064,Fifth Third Bank,The Bank of New York Mellon Corp.,Commonwealth Bank of Australia ,5095.0,1195429.8856088559,234.62804428044282,1whMyxhHQHDidcEMpBcgRXwo3FecQ7R1W,1JhsSFbcHkKtYzykz1Sp1NCvAHnfPgghDZ,c4781fa2e410592cfaa28a5cf4edc35279c4397a2aa8c957ab7d235afafa6163,United States,Australia,1.0,8985.0
66692,2015-05-06,231261,3064,Bank of Ozarks,The Bank of New York Mellon Corp.,Commonwealth Bank of Australia,5095.0,1195429.8856088559,234.62804428044282,1whMyxhHQHDidcEMpBcgRXwo3FecQ7R1W,1JhsSFbcHkKtYzykz1Sp1NCvAHnfPgghDZ,c4781fa2e410592cfaa28a5cf4edc35279c4397a2aa8c957ab7d235afafa6163,United States,Australia,1.0,10000.0
66694,2016-09-06,231317,3396,Deutsche Bank Mauritius Ltd,JP Morgan Chase & Co.,UniCredit Bank AG,4528.877853499999,2742400.5784,605.5364412811389,3QqgZ9yHc4o8dxJx9Cextw9NM3AzmtXmhs,3Huaz8HH5eHpJvyWFByLnfuVeZgWbe1DED,7f73864b479db12f0f2183a9becc310ac814d8bb596d04048333f4ef808b7783,Mauritius,Germany,7.0,2942500.0
66713,2016-09-06,234433,2494,Norvik Banka JSC,The Bank of New York Mellon Corp.,Lloyds Bank Plc,4528.877853499999,2742400.5784,605.5364412811389,3QqgZ9yHc4o8dxJx9Cextw9NM3AzmtXmhs,3Huaz8HH5eHpJvyWFByLnfuVeZgWbe1DED,7f73864b479db12f0f2183a9becc310ac814d8bb596d04048333f4ef808b7783,Latvia,United Kingdom,1.0,700000.0
66732,2016-09-06,238440,3381,DMS Bank & Trust Ltd,The Bank of New York Mellon Corp.,City National Bank of Florida,4528.877853499999,2742400.5784,605.5364412811389,3QqgZ9yHc4o8dxJx9Cextw9NM3AzmtXmhs,3Huaz8HH5eHpJvyWFByLnfuVeZgWbe1DED,7f73864b479db12f0f2183a9becc310ac814d8bb596d04048333f4ef808b7783,Cayman Islands,United States,1.0,278850.0
66751,2016-04-14,231326,4149,Transkapitalbank,China Investment Corporation,SEB Bank,3400.0,1442149.4305555557,424.16159722222227,1M2GvJ6avYbNz6Zb1sqvqTt437MGUYAkyT,1Mpc3grkvfYcSmZKjb8NNi3RqhCjN9TW4S,81dc848b120cb9c4245867f8cecd3c86cc11e8d22f96aadd91e8fd3506ea3c2b,Russia,Lithuania,1.0,53750.0
66757,2016-05-04,231328,4149,Transkapitalbank,China Investment Corporation,Bank Handlowy W Warszawie SA,3716.61206034,1667512.3711,448.664628975265,"3A1oHs4QUENY3LimFdwTf5HBcms7qtg72U
32KyJiAwBqvKjMJRUwRHcfAkuDt3KkxALd
37J2Fwz7gykt6Ctbd2zpYYELDBxZUTLpJA
3Mgg8t9V155jMEd7FRzuXXZSs6XCTBZuPD
3FRxYagT3av3jVaB9r8TgJz2o88DdPQJKi
3Jd3LedFDiY2vdsr4dEd8auUXq56gweZuC
3QJHA5w2JyBAci7FUiv9QfaPhBY4Zo7rS9
3HfRS5mphodSAYEvKegCtZWCHTscjYbYxp
3PCdFbKsUhqitrH41dRstdes3NfA35unRF
3367pRVq8pfeuraSEGzjTuF1XhCqZjrJ5n
372D91NfVPVtYA1ALZgd6fPHDib6ashcoS
3H2VK9EFrNfZ5v5DQ2E7uQxvj5esw9yinq
32srSiY1a1LzPfyW5zgBS6vyv2LBLZPaUm
33vUx5Jmc6T6LxLFSJ1zDd3X2TH6jVDqJh
3L4UFaYTZ6Ek7fxHtpMJgtQoTRsC8jP9iC
3JUfLiYAX77YoeSCKip4F1p1ZGGdZo1w1f
3HK1tgmFrRAzfYsb7KmZ7sdq7F3woTHLiW",3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw,423469cd9802c53608813dd6fc874f3273ddf94a4ea3902c3861e2d27e1cccd8,Russia,Poland,2.0,102385.5
66798,2016-05-04,241476,2489,Banque De Commerce Et De Placements,The Bank of New York Mellon Corp.,JSC Norvik Banka,3716.61206034,1667512.3711,448.664628975265,"3A1oHs4QUENY3LimFdwTf5HBcms7qtg72U
32KyJiAwBqvKjMJRUwRHcfAkuDt3KkxALd
37J2Fwz7gykt6Ctbd2zpYYELDBxZUTLpJA
3Mgg8t9V155jMEd7FRzuXXZSs6XCTBZuPD
3FRxYagT3av3jVaB9r8TgJz2o88DdPQJKi
3Jd3LedFDiY2vdsr4dEd8auUXq56gweZuC
3QJHA5w2JyBAci7FUiv9QfaPhBY4Zo7rS9
3HfRS5mphodSAYEvKegCtZWCHTscjYbYxp
3PCdFbKsUhqitrH41dRstdes3NfA35unRF
3367pRVq8pfeuraSEGzjTuF1XhCqZjrJ5n
372D91NfVPVtYA1ALZgd6fPHDib6ashcoS
3H2VK9EFrNfZ5v5DQ2E7uQxvj5esw9yinq
32srSiY1a1LzPfyW5zgBS6vyv2LBLZPaUm
33vUx5Jmc6T6LxLFSJ1zDd3X2TH6jVDqJh
3L4UFaYTZ6Ek7fxHtpMJgtQoTRsC8jP9iC
3JUfLiYAX77YoeSCKip4F1p1ZGGdZo1w1f
3HK1tgmFrRAzfYsb7KmZ7sdq7F3woTHLiW",3HNSiAq7wFDaPsYDcUxNSRMD78qVcYKicw,423469cd9802c53608813dd6fc874f3273ddf94a4ea3902c3861e2d27e1cccd8,Switzerland,Latvia,15.0,5815000.0
66839,2016-02-29,232131,3328,VP Bank AG,China Investment Corporation,Bank Sinopac,3103.99903821,1352869.97746,435.8474216027876,3QnwUtCD35HppJFUisMp6FWWqEZbQWndn3,33izvn3qHM6gUaH9PWhcFk5RRniUVKwSqd,a5cf7ca7e45f2f433553c50dbae6d165827aece2e946764c23efe9cba3b99a0f,Liechtenstein,Taiwan,1.0,10625.16
67236,2016-02-29,232133,3328,VP Bank AG,China Investment Corporation,The Royal Bank of Scotland Plc Ireland,3103.99903821,1352869.97746,435.8474216027876,3QnwUtCD35HppJFUisMp6FWWqEZbQWndn3,33izvn3qHM6gUaH9PWhcFk5RRniUVKwSqd,a5cf7ca7e45f2f433553c50dbae6d165827aece2e946764c23efe9cba3b99a0f,Liechtenstein,Ireland,2.0,30655.16
67633,2016-02-29,232134,3328,VP Bank AG,China Investment Corporation,"JPMorgan Chase Bank, N.A.",3103.99903821,1352869.97746,435.8474216027876,3QnwUtCD35HppJFUisMp6FWWqEZbQWndn3,33izvn3qHM6gUaH9PWhcFk5RRniUVKwSqd,a5cf7ca7e45f2f433553c50dbae6d165827aece2e946764c23efe9cba3b99a0f,Liechtenstein,United Kingdom,1.0,105371.41
68030,2016-03-21,232132,3328,VP Bank AG,China Investment Corporation,Bank of America Merrill Lynch International Limited,4999.9999,2046986.8,409.39736842105276,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,ba1c2eb56a06f033c1cc2f1855530b9fea36110b452168d9cc74b74051091aee,Liechtenstein,Ireland,2.0,12913.42
68071,2016-03-21,234739,2488,Bank AG Vaduz,The Bank of New York Mellon Corp.,JSC Norvik Banka,4999.9999,2046986.8,409.39736842105276,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,ba1c2eb56a06f033c1cc2f1855530b9fea36110b452168d9cc74b74051091aee,Liechtenstein,Latvia,4.0,875000.0
68112,2016-03-21,243645,2704,Rigensis Bank AS,Deutsche Bank AG,ING Netherland NV,4999.9999,2046986.8,409.39736842105276,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,ba1c2eb56a06f033c1cc2f1855530b9fea36110b452168d9cc74b74051091aee,Latvia,Netherlands,1.0,35097035.46
68153,2016-03-21,243646,2704,Rigensis Bank AS,Deutsche Bank AG,ING Netherland NV,4999.9999,2046986.8,409.39736842105276,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,ba1c2eb56a06f033c1cc2f1855530b9fea36110b452168d9cc74b74051091aee,Latvia,Netherlands,1.0,14554700.0
68194,2016-03-21,243647,2704,Rigensis Bank AS,Deutsche Bank AG,ING Netherland NV,4999.9999,2046986.8,409.39736842105276,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,ba1c2eb56a06f033c1cc2f1855530b9fea36110b452168d9cc74b74051091aee,Latvia,Netherlands,1.0,50349300.0
68235,2016-03-21,243648,2704,ING Netherland NV,Deutsche Bank AG,Rigensis Bank AS,4999.9999,2046986.8,409.39736842105276,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,ba1c2eb56a06f033c1cc2f1855530b9fea36110b452168d9cc74b74051091aee,Netherlands,Latvia,1.0,50349300.0
68276,2016-03-21,243649,2704,ING Netherland NV,Deutsche Bank AG,Rigensis Bank AS,4999.9999,2046986.8,409.39736842105276,3KBUuGko4H5ke7EVsq9B7PLK1c5Askdd7y,3KgtbGgaX2ngstNpvyv7LwpHSweVeqGbpM,ba1c2eb56a06f033c1cc2f1855530b9fea36110b452168d9cc74b74051091aee,Netherlands,Latvia,1.0,49650700.0
68317,2016-02-26,232135,3328,VP Bank AG,China Investment Corporation,UBS Switzerland AG,5353.3203583,2265827.961,423.256560283688,"36rhii7aPgvaTGj37dy3ti9xjKabwwvwzN
3EdH8QiznoXp26Y6aaDBUDsNvvkLca7aCp",38vFGpipTKLD3Rvy5yb9UNmszm2Fc1K2ka,b43ca9f74bef9f283026e9961bcd2920234ad66fe31f90fea4d381b810dab792,Liechtenstein,Switzerland,1.0,420000.0
68352,2016-11-16,232172,3976,CTBC Bank Co. Ltd,The Bank of New York Mellon Corp.,Credit Suisse,3826.104709,2756340.75,720.4038989169676,3LzvBYaaBFVH3wDwdx2eyMnTx7Apo5pLJ9,35Rn4LDW7rqk47kDNJE4CwYzsk6VMVvLR1,c915ce87d3886a194ebb153cbd3632d80e1553827fa53738c9e786e872bdabef,Hong Kong,Singapore,1.0,3000000.0
68379,2016-11-16,234914,4055,Zapad Banka Ad Podgorica,The Bank of New York Mellon Corp.,Hong Kong And Shanghai Banking Corp,3826.104709,2756340.75,720.4038989169676,3LzvBYaaBFVH3wDwdx2eyMnTx7Apo5pLJ9,35Rn4LDW7rqk47kDNJE4CwYzsk6VMVvLR1,c915ce87d3886a194ebb153cbd3632d80e1553827fa53738c9e786e872bdabef,Montenegro,India,7.0,1262699.0
68406,2016-11-16,237010,4069,DBS Bank Ltd,The Bank of New York Mellon Corp.,Rabobank,3826.104709,2756340.75,720.4038989169676,3LzvBYaaBFVH3wDwdx2eyMnTx7Apo5pLJ9,35Rn4LDW7rqk47kDNJE4CwYzsk6VMVvLR1,c915ce87d3886a194ebb153cbd3632d80e1553827fa53738c9e786e872bdabef,Hong Kong,Hong Kong,1.0,35000000.0
